Timestamp	Filename	Error	Message
2025-09-13 20:45:16.565 +0300	Entry Selection - Start	0	script steps imported : 1
2025-09-13 20:45:16.565 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-13 20:56:08.902 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-13 20:56:08.905 +0300	Entry Selection - Finish	0	script steps imported : 1
2025-09-13 20:56:08.906 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-13 20:56:51.668 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-13 20:56:51.669 +0300	Entry Selection - Finish	0	script steps imported : 1
2025-09-13 20:56:51.672 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-13 20:57:17.179 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-13 20:57:17.182 +0300	Entry Selection - Finish	0	script steps imported : 2
2025-09-13 20:57:17.186 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-13 20:57:46.048 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-13 20:57:46.053 +0300	Entry Selection - Finish	0	script steps imported : 2
2025-09-13 20:57:46.056 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-13 20:58:28.884 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-13 20:58:28.887 +0300	Entry Selection - Start	0	script steps imported : 1
2025-09-13 20:58:28.889 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-13 21:09:41.217 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-13 21:09:41.218 +0300	Grammar Concepts - Delete Grammar Concept Entry	0	script steps imported : 1
2025-09-13 21:09:41.219 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-14 11:20:48.765 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-14 11:20:48.765 +0300	Languages - Open Song Link	0	script steps imported : 1
2025-09-14 11:20:48.765 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-14 11:20:56.055 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-14 11:20:56.055 +0300	Languages - Open Song Link	0	script steps imported : 1
2025-09-14 11:20:56.055 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-14 11:21:03.325 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-14 11:21:03.336 +0300	Languages - Open Song Link	0	script steps imported : 1
2025-09-14 11:21:03.336 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-14 11:23:49.045 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-14 11:23:49.055 +0300	Languages - Open Song Link	0	script steps imported : 1
2025-09-14 11:23:49.055 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-14 11:24:47.071 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-14 11:24:47.072 +0300	Languages - Open Song Link	0	script steps imported : 1
2025-09-14 11:24:47.073 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-14 11:24:47.693 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-14 11:24:47.694 +0300	Languages - Open Song Link	0	script steps imported : 1
2025-09-14 11:24:47.695 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-14 11:31:10.309 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-14 11:31:10.313 +0300	Languages - Open Song Link	0	script steps imported : 6
2025-09-14 11:31:10.314 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-14 11:31:14.418 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-14 11:31:14.419 +0300	Languages - Open Song Link	0	script steps imported : 1
2025-09-14 11:31:14.420 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-14 11:32:42.253 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-14 11:32:42.254 +0300	Languages - Open Song Link	0	script steps imported : 6
2025-09-14 11:32:42.254 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-15 21:31:14.526 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-15 21:31:14.528 +0300	Languages - Navigation	0	script steps imported : 1
2025-09-15 21:31:14.528 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-16 21:35:20.899 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-16 21:35:20.915 +0300	Languages - Perform Entry Search	0	script steps imported : 1
2025-09-16 21:35:20.916 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-16 21:42:32.031 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-16 21:42:32.032 +0300	Materials - Add To Config	0	script steps imported : 1
2025-09-16 21:42:32.033 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-20 13:02:14.064 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-20 13:02:14.067 +0300	Materials - Swap Order	0	script steps imported : 3
2025-09-20 13:02:14.067 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-20 13:02:22.109 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-20 13:02:22.111 +0300	Materials - Swap Order	0	script steps imported : 1
2025-09-20 13:02:22.112 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-20 13:03:33.497 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-20 13:03:33.498 +0300	Materials - Swap Order	0	script steps imported : 1
2025-09-20 13:03:33.498 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-20 13:04:06.011 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-20 13:04:06.015 +0300	Materials - Swap Order	0	script steps imported : 1
2025-09-20 13:04:06.016 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 08:58:56.073 +0300	LanguageLearning.fmp12	0	Import operations started
2025-09-21 08:58:56.093 +0300	LanguageLearning.fmp12	0	Import of tables from clipboard started
2025-09-21 08:58:56.095 +0300	LanguageLearning.fmp12	0	Table “T110_Songs” imported as “T110_Songs 2” since a table or table occurrence named “T110_Songs” already exists.
2025-09-21 08:58:56.103 +0300	T110_Songs 2	0	fields imported : 12
2025-09-21 08:58:56.103 +0300	LanguageLearning.fmp12	0	tables imported : 1
2025-09-21 08:58:56.104 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 08:59:13.140 +0300	LanguageLearning.fmp12	0	Import of tables from clipboard started
2025-09-21 08:59:13.142 +0300	LanguageLearning.fmp12	0	Table “T111_EntryRelations” imported as “T111_EntryRelations 2” since a table or table occurrence named “T111_EntryRelations” already exists.
2025-09-21 08:59:13.150 +0300	T111_EntryRelations 2	0	fields imported : 12
2025-09-21 08:59:13.151 +0300	LanguageLearning.fmp12	0	tables imported : 1
2025-09-21 08:59:13.151 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 08:59:23.048 +0300	LanguageLearning.fmp12	0	Import operations committed
2025-09-21 08:59:23.049 +0300	LanguageLearning.fmp12	0	==================================================================
2025-09-21 09:20:52.660 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 09:20:52.664 +0300	Entry Selection - Start	0	script steps imported : 2
2025-09-21 09:20:52.665 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 09:21:21.331 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 09:21:21.332 +0300	Entry Selection - Finish	0	script steps imported : 1
2025-09-21 09:21:21.332 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 09:23:21.204 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 09:23:21.206 +0300	Entries - Create Entry Relation	0	script steps imported : 1
2025-09-21 09:23:21.207 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 09:26:40.651 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 09:26:40.653 +0300	Entry Selection - Finish	0	script steps imported : 1
2025-09-21 09:26:40.654 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 09:28:25.080 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 09:28:25.081 +0300	Entry Selection - Finish	0	script steps imported : 1
2025-09-21 09:28:25.081 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 09:28:52.824 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 09:28:52.825 +0300	Entry Selection - Finish	0	script steps imported : 1
2025-09-21 09:28:52.826 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 09:28:57.240 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 09:28:57.242 +0300	Entry Selection - Finish	0	script steps imported : 3
2025-09-21 09:28:57.243 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 09:29:15.144 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 09:29:15.145 +0300	Entry Selection - Finish	0	script steps imported : 1
2025-09-21 09:29:15.145 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 09:29:46.897 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 09:29:46.899 +0300	Entry Selection - Finish	0	script steps imported : 1
2025-09-21 09:29:46.900 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 09:29:49.657 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 09:29:49.658 +0300	Entry Selection - Finish	0	script steps imported : 1
2025-09-21 09:29:49.658 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 09:37:50.884 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 09:37:50.885 +0300	Entry Selection - Start	0	script steps imported : 1
2025-09-21 09:37:50.886 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 09:38:00.535 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 09:38:00.537 +0300	Entry Selection - Start	0	script steps imported : 1
2025-09-21 09:38:00.537 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 17:23:17.870 +0300	LanguageLearning.fmp12	0	Import operations started
2025-09-21 17:23:17.888 +0300	LanguageLearning.fmp12	0	Import of tables from clipboard started
2025-09-21 17:23:17.890 +0300	LanguageLearning.fmp12	0	Table “T112_EntryRelationParts” imported as “T112_EntryRelationParts 2” since a table or table occurrence named “T112_EntryRelationParts” already exists.
2025-09-21 17:23:17.896 +0300	T112_EntryRelationParts 2	0	fields imported : 7
2025-09-21 17:23:17.897 +0300	LanguageLearning.fmp12	0	tables imported : 1
2025-09-21 17:23:17.897 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 17:24:12.822 +0300	LanguageLearning.fmp12	0	Import operations committed
2025-09-21 17:24:12.824 +0300	LanguageLearning.fmp12	0	==================================================================
2025-09-21 17:26:37.755 +0300	LanguageLearning.fmp12	0	Import operations started
2025-09-21 17:26:37.775 +0300	LanguageLearning.fmp12	0	Import of tables from clipboard started
2025-09-21 17:26:37.776 +0300	LanguageLearning.fmp12	0	Table “T113_EntryGroups” imported as “T113_EntryGroups 2” since a table or table occurrence named “T113_EntryGroups” already exists.
2025-09-21 17:26:37.779 +0300	T113_EntryGroups 2	0	fields imported : 6
2025-09-21 17:26:37.780 +0300	LanguageLearning.fmp12	0	tables imported : 1
2025-09-21 17:26:37.781 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 17:28:11.215 +0300	LanguageLearning.fmp12	0	Import operations committed
2025-09-21 17:28:11.215 +0300	LanguageLearning.fmp12	0	==================================================================
2025-09-21 17:33:16.186 +0300	LanguageLearning.fmp12	0	Import of scripts from clipboard started
2025-09-21 17:33:16.187 +0300	LanguageLearning.fmp12	0	Script “Languages - Add Song” imported as “Languages - Add Song 2” since a script named “Languages - Add Song” already exists.
2025-09-21 17:33:16.189 +0300	Languages - Add Song 2	0	script steps imported : 21
2025-09-21 17:33:16.190 +0300	LanguageLearning.fmp12	0	scripts imported : 1
2025-09-21 17:33:16.190 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 17:35:08.369 +0300	LanguageLearning.fmp12	0	Import of scripts from clipboard started
2025-09-21 17:35:08.379 +0300	LanguageLearning.fmp12	0	Script “Languages - Go To Song” imported as “Languages - Go To Song 2” since a script named “Languages - Go To Song” already exists.
2025-09-21 17:35:08.379 +0300	Languages - Go To Song 2	0	script steps imported : 25
2025-09-21 17:35:08.379 +0300	LanguageLearning.fmp12	0	scripts imported : 1
2025-09-21 17:35:08.379 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 17:40:45.289 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 17:40:45.289 +0300	Entry Selection - Finish	0	script steps imported : 1
2025-09-21 17:40:45.289 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 17:40:54.389 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 17:40:54.399 +0300	Entry Selection - Finish	0	script steps imported : 25
2025-09-21 17:40:54.399 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 17:41:53.869 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 17:41:53.869 +0300	Entry Selection - Finish	0	script steps imported : 1
2025-09-21 17:41:53.869 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 17:42:00.891 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 17:42:00.892 +0300	Entry Selection - Finish	0	script steps imported : 2
2025-09-21 17:42:00.893 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 17:56:53.918 +0300	LanguageLearning.fmp12	0	Import operations started
2025-09-21 17:56:53.938 +0300	LanguageLearning.fmp12	0	Import of fields from clipboard started
2025-09-21 17:56:53.938 +0300	T113_Groups	0	fields imported : 1
2025-09-21 17:56:53.938 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 17:56:59.731 +0300	LanguageLearning.fmp12	0	Import operations committed
2025-09-21 17:56:59.731 +0300	LanguageLearning.fmp12	0	==================================================================
2025-09-21 18:02:13.729 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 18:02:13.729 +0300	Group Selection - Finish	0	script steps imported : 2
2025-09-21 18:02:13.729 +0300	LanguageLearning.fmp12	0	Import completed
2025-09-21 18:05:37.699 +0300	LanguageLearning.fmp12	0	Import of script steps from clipboard started
2025-09-21 18:05:37.699 +0300	Utilities - Set Fields And Perform Script	0	script steps imported : 1
2025-09-21 18:05:37.699 +0300	LanguageLearning.fmp12	0	Import completed
